,DATE,Tavg_mean,Havg_mean,Vdef_mean,Hdeg_mean,Cdeg_mean,Wspd_mean,Atot_mean,Rain_sum,Savg_mean,Bavg_mean,Tr05_mean,Tr25_mean,Tr60_mean,MODIS_EVI,LSWI
986,2021-06-10,79.58500000000001,74.77000000000001,10.748750000000001,0.0,14.09625,8.01625,25.349884578772013,0.48,72.87125,83.3375,2.2487624999999998,2.324275,2.3167999999999997,0.536,0.196
987,2021-06-18,78.795,68.12625,12.596250000000001,0.0,13.1625,15.094999999999999,26.1,0.41,72.18875,82.01875000000001,2.794275,2.617725,2.4687,0.586,0.23
988,2021-06-26,74.01875,88.56875,3.925,0.0,10.69625,7.04625,16.9675,5.74,72.9375,77.015,1.4972249999999998,1.6230375000000001,1.7226624999999998,0.624,0.152
989,2021-07-04,76.75874999999999,77.88875,8.465,0.0,12.01375,8.42,24.5625,0.67,74.20124999999999,80.12125,1.531425,1.4152,1.422725,0.565,0.244
990,2021-07-12,76.97874999999999,77.99125000000001,8.442499999999999,0.0,12.75875,9.8475,22.597384578772015,0.75,74.25999999999999,81.39125,1.6925999999999999,1.6222625,1.4262125,0.531,0.139
991,2021-07-20,77.785,76.50999999999999,9.561250000000001,0.0,13.5975,7.41375,24.1025,0.18,74.0975,83.43625,2.0361624999999997,1.9694125,1.438775,0.487,0.165
992,2021-07-28,77.12375,74.76875,10.2575,0.0,12.073749999999999,6.8575,22.805,1.18,73.94625,83.09125,2.1389125,2.2828375000000003,1.5993125,0.46,0.059
993,2021-08-05,80.99249999999999,71.62875,11.6675,0.0,16.6125,14.633750000000001,22.217384578772013,0.51,74.09625,81.8725,2.0516875,2.4843375,1.8632125,0.46,0.102
994,2021-08-13,76.9175,82.14500000000001,6.70625,0.0,13.469999999999999,8.368749999999999,17.5125,0.74,75.65125,79.95,1.8183625,2.5282625000000003,1.959975,0.481,0.102
995,2021-08-21,81.96875,68.06,14.21125,0.0,17.09875,11.06625,23.77375,0.02,76.26249999999999,85.4125,2.271825,2.53845,2.0237625,0.52,0.157
996,2021-08-29,69.75170948845842,69.87,9.65375,2.18,8.123750000000001,8.75875,21.29875,0.0,75.635,73.2639443768997,2.90795,2.6893624999999997,2.156675,0.416,0.089
997,2021-09-06,59.118418976916836,54.14,6.24,4.36,0.0,12.105,21.552500000000002,0.0,72.38374999999999,61.3628887537994,3.3121375,2.9695375000000004,2.4075625,0.38,0.056
998,2021-09-14,59.118418976916836,63.298750000000005,6.24,4.36,0.0,9.4575,19.97625,0.0,72.025,61.3628887537994,3.41755,3.2050625,2.7012375,0.405,0.081
999,2021-09-22,70.0258547442292,54.22551425514689,13.761249999999999,1.09,7.031249999999999,10.782208649964378,19.449884578772014,0.0,67.37224557779588,71.59197218844986,3.2779499999999997,3.15558125,2.8979812063649057,0.327,0.016
1000,2021-09-30,65.59,76.74375,7.05125,0.05375,1.6875,5.98625,14.506134578772013,2.3699999999999997,67.52625,68.50625,1.59805,2.3245875000000003,3.0507375000000003,0.289,-0.043
1001,2021-10-08,67.38250000000001,69.06375,9.048749999999998,2.12,4.241250000000001,13.057500000000001,14.09625,2.52,66.7075,67.715,1.5678874999999999,1.84765,3.0162875,0.351,0.022
1002,2021-10-16,60.45375,66.3175,7.63,5.38875,1.41,11.07875,15.895,0.12,62.33125,60.24125,1.5274625,1.4473,2.9267625,0.284,-0.075
1003,2021-10-24,57.88375,64.35625,6.575,7.444999999999999,0.4075,14.9675,13.49,0.36,61.63,60.052499999999995,1.5539749999999999,1.5926749999999998,2.7813875,0.27,-0.089
1004,2021-11-01,49.78,79.59,3.4150000000000005,14.037500000000001,0.0,10.736249999999998,9.77125,0.55,56.18625,53.015,1.542775,1.5946375000000002,2.7166875,0.316,-0.004
1005,2021-11-09,53.06,65.62875,5.6175,11.93625,0.0,10.732500000000002,11.5475,0.0,56.01625,54.254999999999995,1.5712375,1.5451000000000001,2.6623625,0.289,-0.025
1006,2021-11-17,48.629999999999995,52.79875,6.4875,16.1475,0.0,13.6375,10.754999999999999,0.0,52.5175,51.54,1.8024875,1.6347749999999999,2.6266249999999998,0.253,-0.074
1007,2021-11-25,49.015,55.03375,6.95625,14.977500000000001,0.0,9.15625,12.13375,0.0,50.9775,51.00125,2.038075,1.7424,2.5943125,0.208,-0.137
1008,2021-12-03,48.15625,60.5775,5.775,15.875,0.0,11.381250000000001,9.05875,0.01,50.71875,50.5275,2.1784,1.8323375,2.5568375000000003,0.219,-0.1
1009,2021-12-11,47.6625,57.22125,5.4712499999999995,17.41875,0.15125,14.47125,9.74,0.0,50.497499999999995,50.54875,2.2735250000000002,1.9072125,2.5337125,0.363,0.064
1010,2021-12-19,47.61625,59.79625,6.430000000000001,17.16375,0.0,10.165,9.79875,0.01,48.114999999999995,47.5475,2.3432375,1.9745249999999999,2.51745,0.212,-0.11
1011,2021-12-27,47.878,52.682,6.653999999999999,17.416000000000004,0.0,10.308,8.690000000000001,0.19,49.448,49.738,2.35516,2.0064,2.49338,0.304,0.037
1012,2022-01-01,29.5525,70.85499999999999,1.9675,33.256249999999994,0.0,13.383458649964378,9.311250000000001,0.27,42.595,38.636250000000004,1.8596875000000002,2.0628124999999997,2.4998875,0.215,-0.107
1013,2022-01-09,38.685,55.47125,4.695,25.25,0.0,12.51625,10.29,0.0,43.065,41.7675,1.919175,2.0930625,2.5106374999999996,0.186,-0.147
1014,2022-01-17,33.802499999999995,49.801249999999996,4.40875,30.893749999999997,0.0,10.84875,12.272384578772014,0.0,40.18875,39.085,2.0622499999999997,2.117025,2.5121125,0.3,-0.035
1015,2022-01-25,38.305,57.68875,4.395,26.36125,0.0,10.122499999999999,11.14125,0.06,41.04625,41.53,2.0974,2.1335125,2.5170250000000003,0.206,-0.123
1017,2022-02-10,44.7975,51.2225,6.1175,18.9125,0.0,10.757669199715032,15.089769157544026,0.54,44.205,46.238749999999996,1.5871625,1.9711124999999998,2.5006375,0.244,-0.072
1018,2022-02-18,31.88,64.29625,3.4725,32.53625,0.0,10.757669199715032,13.8,0.01,41.445,39.9375,1.56845,1.6924375,2.4845625,0.184,-0.114
1019,2022-02-26,49.29375,49.63375,8.62625,15.41,0.0,10.757669199715032,17.965,0.29000000000000004,42.606249999999996,44.19875,1.5616,1.649,2.4831375,0.191,-0.131
1020,2022-03-06,34.67125,60.06,3.78125,29.69125,0.0,10.757669199715032,15.443634578772013,0.14,42.575,42.66125,1.5671249999999999,1.53565,2.4551875,0.186,-0.112
1021,2022-03-14,54.155,53.39125,8.504999999999999,10.161249999999999,0.0,10.757669199715032,16.783749999999998,1.6300000000000001,47.56125,51.875,1.555875,1.51295,2.4026125,0.188,-0.102
1023,2022-03-30,54.396249999999995,61.8225,6.9,10.2625,0.22375,10.757669199715032,19.555,0.25,52.519999999999996,57.14125,1.543375,1.4538375,1.4482,0.219,-0.097
1024,2022-04-07,58.24375,43.4025,11.127500000000001,9.45,1.8875000000000002,10.757669199715032,23.556250000000002,0.0,53.786249999999995,60.875,1.556475,1.4530625000000001,1.4449875,0.178,-0.133
1025,2022-04-15,62.68375,57.295,9.917499999999999,6.09,4.295,10.757669199715032,20.025,0.0,56.61125,63.72624999999999,1.6496374999999999,1.4561000000000002,1.4427625000000002,0.195,-0.111
1026,2022-04-23,63.01625,61.145,8.52625,5.484999999999999,2.9599999999999995,12.268251899786275,21.442384578772014,0.46,59.81875,64.96000000000001,1.552,1.4498875,1.44,0.248,-0.093
1027,2022-05-01,62.69125,76.45875,6.34,5.393750000000001,2.59875,12.307500000000001,20.09375,2.74,60.666250000000005,62.77716656534956,1.525375,1.440075,1.4340625,0.306,-0.053
1028,2022-05-09,77.45250000000001,70.18625,10.91,0.0,12.161249999999999,13.53625,26.825000000000003,0.35000000000000003,69.63624999999999,61.3628887537994,1.7139875,1.4406375,1.427,0.372,-0.012
1029,2022-05-17,67.61250000000001,66.95125,9.40375,3.8025,6.2212499999999995,12.42375,17.70738457877201,4.79,66.24,68.69947218844985,2.1433875000000002,1.5798875,1.4300125000000001,0.432,0.076
1030,2022-05-25,70.5125,71.0475,9.21125,1.5575,6.7725,16.1575,20.35125,2.04,65.30875,68.70625,1.5192875,1.4221125,1.4245125,0.453,0.149
1031,2022-06-02,72.045,79.8775,6.24875,0.0,6.86125,8.67,21.9075,1.11,69.56875,72.99875,1.491475,1.4132375000000001,1.4168875,0.457,0.211
1032,2022-06-10,82.6225,64.38125,15.2425,0.0,17.81125,14.50625,28.46625,0.96,73.69749999999999,81.44999999999999,1.8103124999999998,1.432375,1.4107124999999998,0.461,0.167
1033,2022-06-18,83.705,61.45125,17.62875,0.0,17.56875,11.287500000000001,27.9975,0.0,74.1625,86.03625,2.6246375000000004,1.9491625000000001,1.4456125,0.484,0.112
1034,2022-06-26,77.94875,58.668749999999996,15.6175,0.0,12.37125,9.89125,27.810000000000002,0.06,72.14375000000001,83.96125,3.1459125,2.4903125,2.0537625,0.524,0.16
1035,2022-07-04,85.025,55.27375,21.8,0.0,20.0575,9.8875,25.699884578772014,0.1,74.37375,86.22375,3.294675,3.0167875,2.6456999999999997,0.484,0.157
1036,2022-07-12,85.44749999999999,48.585,25.56875,0.0,19.354999999999997,8.43,28.6775,0.0,74.10125,86.85875,3.3951124999999998,3.3518499999999998,3.3085999999999998,0.435,0.081
1037,2022-07-20,88.87125,45.28375,28.35125,0.0,23.9725,11.0425,25.64,0.0,75.4925,87.85,3.4653375000000004,3.468325,3.5311624999999998,0.334,-0.01
1038,2022-07-28,84.42750000000001,56.738749999999996,20.0575,0.0,20.48875,11.0625,18.057384578772012,0.15000000000000002,75.3475,83.85,3.5151,3.5242875,3.585575,0.358,-0.003
1039,2022-08-05,83.91499999999999,56.1175,20.896250000000002,0.0,19.7275,8.16875,23.884999999999998,0.49,76.155,74.2026943768997,2.990525,3.5540624999999997,3.6136875,0.313,0.021
1040,2022-08-13,80.10374999999999,59.588750000000005,17.73875,0.0,15.379999999999999,8.31625,22.36625,0.15000000000000002,74.35375,61.3628887537994,3.266975,3.5697125,3.6179875,0.284,-0.039
1041,2022-08-21,76.9025,69.50999999999999,12.4625,0.0,12.325,7.1875,18.971134578772016,0.8,73.5325,72.1239443768997,2.2546999999999997,3.5607875,3.6180499999999998,0.274,-0.051
1042,2022-08-29,75.87875,73.65125,10.348749999999999,0.0,11.32,5.9575,18.875,0.22,73.99,81.0925,2.7280875,3.5106375,3.60565,0.275,-0.087
1043,2022-09-06,71.49625,64.57000000000001,12.57125,0.3925,6.807500000000001,7.80625,22.645000000000003,0.27,69.97125,79.11625,3.4612375,3.5428499999999996,3.626175,0.284,-0.077
1044,2022-09-14,80.575,53.50125,18.875,0.0,17.0775,12.754999999999999,20.322499999999998,0.0,72.16375,80.505,3.49445,3.5546125,3.637225,0.225,-0.145
1045,2022-09-22,70.3675,50.755,15.16375,0.0,5.49625,8.513749999999998,18.62375,0.02,68.46875,75.99375,3.573925,3.5982374999999998,3.652275,0.25,-0.118
1046,2022-09-30,65.58125000000001,48.60625,13.8,1.3725,1.7012500000000002,6.018750000000001,16.581250000000004,0.05,65.18625,72.1425,3.6169124999999998,3.6291249999999997,3.6719749999999998,0.207,-0.144
1049,2022-10-24,54.556250000000006,70.89750000000001,5.195,9.216249999999999,0.0,9.2325,16.989076630176108,2.3499999999999996,57.97875,56.63875,1.5694,2.1679375,3.687425,0.165,-0.222
1050,2022-11-01,58.263749999999995,79.81125,3.91625,7.1049999999999995,1.0225,11.848749999999999,16.989076630176108,0.39,58.14875000000001,56.955,1.5375625,1.4872,3.6811,0.154,-0.199
1052,2022-11-17,38.928749999999994,72.13,2.5199999999999996,25.730000000000004,0.0,9.2675,16.989076630176108,0.02,45.9275,42.68875,1.557075,1.46075,3.70655,0.156,-0.229
1055,2022-12-11,39.0975,68.42625,2.7675,26.521250000000002,0.0,10.125,8.6875,0.98,45.8375,42.935,1.5495999999999999,1.4511375,1.9292124999999998,0.113,-0.274
1056,2022-12-19,25.78125,65.6775,2.06375,38.195,0.0,11.65875,8.38875,0.0,38.9275,34.833749999999995,1.581925,1.461125,1.4816125,0.117,-0.302
1057,2022-12-27,44.70399999999999,61.40200000000001,5.04,19.526,0.0,13.607999999999999,9.792,0.0,41.414,38.745999999999995,1.57668,1.4632999999999998,1.48732,0.118,-0.32
1058,2023-01-01,43.268750000000004,67.6725,3.8850000000000002,21.05875,0.0,8.7425,9.755,0.01,43.55875,43.512499999999996,1.5862124999999998,1.4644625,1.4867625,0.119,-0.29
1059,2023-01-09,46.9675,54.57625,6.1450000000000005,18.185,0.0,13.200000000000001,10.52,0.0,43.79875,44.94625,1.616925,1.4778875,1.4896,0.129,-0.289
1060,2023-01-17,40.36125,68.41250000000001,3.44125,24.94,0.0,8.28875,10.32375,0.4,43.59625,44.4975,1.599475,1.484725,1.4928875000000001,0.126,-0.276
1061,2023-01-25,29.950000000000003,67.47125,2.3200000000000003,34.1275,0.0,12.125000000000002,9.44125,0.23,39.31,37.755,1.57755,1.4645375,1.4923875,0.146,-0.265
1063,2023-02-10,39.5525,60.425,4.215,24.743750000000002,0.0,12.07,15.10625,0.35000000000000003,41.603750000000005,41.4875,1.5671875,1.4573625,1.4810249999999998,0.137,-0.286
1064,2023-02-18,42.95375,59.737500000000004,4.97875,22.932499999999997,0.0,12.06625,10.41125,0.08,43.459999999999994,44.230000000000004,1.5682375,1.4572875,1.4781,0.138,-0.273
1065,2023-02-26,51.91,53.3,7.50375,13.219999999999999,0.0,12.715,15.048749999999998,0.09,45.98375,49.37375,1.5676999999999999,1.4572375,1.4787875000000001,0.168,-0.231
1067,2023-03-14,43.52875,58.9675,4.561249999999999,21.18125,0.0,15.231250000000001,16.4325,0.01,44.87625,47.105000000000004,1.6069125,1.49165,1.479825,0.31,-0.031
1069,2023-03-30,55.76526186057303,54.30375,5.9662500000000005,8.5525,0.0,16.1475,20.473634578772014,0.01,52.8925,58.5475,1.759525,1.696325,1.4799000000000002,0.179,-0.227
1070,2023-04-07,59.52625,61.1625,8.379999999999999,5.9075,0.55,10.967500000000001,24.01625,1.28,53.6575,58.895,1.6667625,1.6629375,1.4751,0.225,-0.161
1071,2023-04-15,58.7275,52.05375,9.493749999999999,9.165,1.75875,15.56875,22.908749999999998,0.05,57.228750000000005,63.23374999999999,1.6117125,1.5563125,1.4642875,0.237,-0.145
1072,2023-04-23,51.684999999999995,74.715,4.105,13.73,0.0,9.51625,14.576250000000002,1.43,53.94625,55.676249999999996,1.6167,1.6056125,1.4645125,0.259,-0.139
1073,2023-05-01,65.6975,68.4075,8.5275,4.33125,4.4275,9.29,22.7025,0.6,60.5125,64.01249999999999,1.5717625,1.444575,1.46085,0.316,-0.066
1075,2023-05-17,64.51375,79.72625,5.0675,1.79875,1.2025,6.50375,19.5975,1.15,65.6075,66.99249999999999,1.513175,1.4243125,1.4466125,0.436,0.104
1077,2023-06-02,71.36125,77.8275,7.67875,0.0,7.11375,5.59625,22.225,3.1900000000000004,69.65125,72.83874999999999,1.495875,1.4130375,1.4419374999999999,0.49,0.164
1078,2023-06-10,71.32875,77.9225,7.4262500000000005,0.3175,6.84,7.2837499999999995,21.747384578772014,2.6,69.51349557779588,71.94661109422493,1.5309,1.44853125,1.5361062063649058,0.501,0.152
1079,2023-06-18,77.6825,75.885,9.33125,0.0,12.427499999999998,9.05375,23.966250000000002,0.99,73.795,78.41874999999999,1.4937375,1.4065625000000002,1.4277250000000001,0.46,0.109
1080,2023-06-26,79.6925,68.51,13.10625,0.0,15.469999999999999,9.283750000000001,24.62125,0.48,74.9375,82.32,1.6585875,1.4746000000000001,1.4371,0.499,0.18
1081,2023-07-04,76.07375,79.265,7.7125,0.0,11.1875,8.55875,22.47625,6.91,72.16724557779588,79.55250000000001,1.695375,1.6743125,1.5887875,0.511,0.145
1082,2023-07-12,82.1975,72.36125,12.412500000000001,0.0,17.4,9.728750000000002,23.103749999999998,0.48,76.7025,82.04,1.5271125,1.3987125,1.4255375,0.507,0.238
1083,2023-07-20,80.88,62.951249999999995,15.67625,0.0,16.1725,10.0425,23.42,0.0,75.3825,84.5725,2.1222250000000003,1.7129,1.599625,0.551,0.238
1084,2023-07-28,86.42375000000001,51.5925,23.411250000000003,0.0,21.36125,10.545,23.857384578772013,0.0,76.18375,88.70125,2.5804500000000004,2.2008874999999994,2.3259375,0.544,0.191
1085,2023-08-05,80.1875,67.59375,13.27,0.0,15.41375,9.747499999999999,21.59625,0.7799999999999999,76.275,85.31625,2.2303875,2.3336625,2.546525,0.548,0.247
1086,2023-08-13,80.23875,59.31125,18.18875,0.0,15.10875,8.12625,23.166249999999998,0.03,74.7525,85.13374999999999,2.1359625,2.4164375,2.7042125,0.463,0.153
1087,2023-08-21,84.14999999999999,58.74875,20.166249999999998,0.0,19.02625,6.9825,22.54625,0.0,76.79875000000001,89.24875,2.78965,2.6818999999999997,3.0536250000000003,0.425,0.145
1088,2023-08-29,79.66749999999999,52.910000000000004,20.286250000000003,0.0,14.53125,9.10875,21.62625,0.05,73.67750000000001,83.88499999999999,3.40985,3.0937,3.3749375,0.435,0.134
1089,2023-09-06,74.03875,66.31375,13.036249999999999,0.0025,8.75375,6.92,16.8025,1.77,72.85499999999999,79.95625,2.8751249999999997,3.332875,3.4809875000000003,0.389,0.071
1090,2023-09-14,71.42375,73.0025,8.625,0.0,6.973750000000001,8.59875,15.427500000000002,0.99,71.31,71.28,1.5207625,3.20845,3.4735375,0.379,0.084
1091,2023-09-22,75.57249999999999,66.09,12.625,0.0,11.76625,9.57,18.104999999999997,0.39,72.30125000000001,75.01625,1.620875,2.699,3.4526875,0.446,0.163
1092,2023-09-30,68.66625,63.53249999999999,10.450000000000001,2.35625,7.1075,8.96625,15.09875,1.52,69.67,72.41,1.8132125000000001,2.0581125,3.4414375,0.426,0.125
1093,2023-10-08,61.795,65.17124999999999,7.835,4.42,1.9125,12.27,15.99125,0.0,64.465,64.92124999999999,1.7119125,1.6642875000000001,3.413925,0.401,0.105
1094,2023-10-16,62.971250000000005,56.99625,11.079999999999998,3.8999999999999995,2.795,8.686250000000001,15.01625,0.0,61.045,64.09625,2.037275,1.9181124999999999,3.4150625,0.399,0.131
